Categorie 1,Categorie 2,Categorie 3,Name FR,Name EN,Pricing Base,Unit,Unit viewed,Hours base,Price,Cost
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA FLUX,Semaine 35h,Semaines,35,"975,19",
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA AUTRES,Semaine 35h,Semaines,35,"965,54",
Moyens Humains Conventionels,Tournage,Machinerie,Machiniste de prise de vues ,On-Set Grip,USPA FICTION,Semaine 35h,Semaines,35,"811,99",
Moyens Humains Conventionels,Tournage,Machinerie,Machiniste de prise de vues ,On-Set Grip,USPA FLUX,Semaine 35h,Semaines,35,"800,11",
Moyens Humains Conventionels,Tournage,Machinerie,Machiniste de prise de vues ,On-Set Grip,USPA AUTRES,Semaine 35h,Semaines,35,"792,18",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur ,1st Assistant Director (1st AD),USPA FICTION,Semaine 35h,Semaines,35,"962,49",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur ,1st Assistant Director (1st AD),USPA FLUX,Semaine 35h,Semaines,35,"948,41",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur ,1st Assistant Director (1st AD),USPA AUTRES,Semaine 35h,Semaines,35,"939,02",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur spécialisé,Specialized 1st Assistant Director,USPA FICTION,Semaine 35h,Semaines,35,"1 189,24",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur ,2nd Assistant Director (2nd AD),USPA FICTION,Semaine 35h,Semaines,35,"804,93",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur ,2nd Assistant Director (2nd AD),USPA FLUX,Semaine 35h,Semaines,35,"793,15",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur ,2nd Assistant Director (2nd AD),USPA AUTRES,Semaine 35h,Semaines,35,"785,30",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur spécialisé,Specialized 2nd Assistant Director,USPA FICTION,Semaine 35h,Semaines,35,"902,60",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur ,Assistant Director,USPA FLUX,Semaine 35h,Semaines,35,"881,28",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur ,Assistant Director,USPA AUTRES,Semaine 35h,Semaines,35,"872,56",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur adjoint ,Assistant to the Assistant Director,USPA FICTION,Semaine 35h,Semaines,35,"463,28",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur adjoint ,Assistant to the Assistant Director,USPA AUTRES,Semaine 35h,Semaines,35,"451,99",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant scripte adjoint ,Assistant Script Supervisor,USPA FICTION,Semaine 35h,Semaines,35,"463,28",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant scripte adjoint ,Assistant Script Supervisor,USPA AUTRES,Semaine 35h,Semaines,35,"451,99",
Moyens Humains Conventionels,Tournage,Mise en Scène,Conseiller technique à la réalisation ,Technical Advisor for Directing,USPA FICTION,Semaine 35h,Semaines,35,"1 051,06",
Moyens Humains Conventionels,Tournage,Mise en Scène,Conseiller technique à la réalisation ,Technical Advisor for Directing,USPA FLUX,Semaine 35h,Semaines,35,"1 035,68",
Moyens Humains Conventionels,Tournage,Mise en Scène,Conseiller technique à la réalisation ,Technical Advisor for Directing,USPA AUTRES,Semaine 35h,Semaines,35,"1 025,42",
Moyens Humains Conventionels,Tournage,Mise en Scène,Réalisateur ,Director,USPA FLUX,Semaine 35h,Semaines,35,-,
Moyens Humains Conventionels,Tournage,Mise en Scène,Réalisateur ,Director,USPA AUTRES,Semaine 35h,Semaines,35,-,
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte ,Script Supervisor,USPA FICTION,Semaine 35h,Semaines,35,"962,49",
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte ,Script Supervisor,USPA FLUX,Semaine 35h,Semaines,35,"948,41",
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte ,Script Supervisor,USPA AUTRES,Semaine 35h,Semaines,35,"939,02",
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte spécialisé,Specialized Script Supervisor,USPA FICTION,Semaine 35h,Semaines,35,"1 090,67",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Bruiteur ,Foley Artist,USPA FICTION,Semaine 35h,Semaines,35,"1 051,06",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Bruiteur ,Foley Artist,USPA FLUX,Semaine 35h,Semaines,35,"1 035,68",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Bruiteur ,Foley Artist,USPA AUTRES,Semaine 35h,Semaines,35,"1 025,42",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Illustrateur sonore ,Sound Designer,USPA FLUX,Semaine 35h,Semaines,35,"777,33",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Illustrateur sonore ,Sound Designer,USPA AUTRES,Semaine 35h,Semaines,35,"769,64",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Mixeur ,Sound Mixer,USPA FICTION,Semaine 35h,Semaines,35,"1 348,40",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Mixeur ,Sound Mixer,USPA FLUX,Semaine 35h,Semaines,35,"1 328,48",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Mixeur ,Sound Mixer,USPA AUTRES,Semaine 35h,Semaines,35,"1 328,48",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur ,Assistant Editor,USPA FICTION,Semaine 35h,Semaines,35,"714,32",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur ,Assistant Editor,USPA FLUX,Semaine 35h,Semaines,35,"703,86",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur ,Assistant Editor,USPA AUTRES,Semaine 35h,Semaines,35,"696,89",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur spécialisé,Specialized Assistant Editor,USPA FICTION,Semaine 35h,Semaines,35,"902,60",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur adjoint ,Assistant to the Assistant Editor,USPA FICTION,Semaine 35h,Semaines,35,"463,28",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur adjoint ,Assistant to the Assistant Editor,USPA FLUX,Semaine 35h,Semaines,35,"456,50",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur adjoint ,Assistant to the Assistant Editor,USPA AUTRES,Semaine 35h,Semaines,35,"451,99",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chargé de post-production ,Post-Production Manager,USPA FICTION,Semaine 35h,Semaines,35,"1 051,06",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chargé de post-production ,Post-Production Manager,USPA FLUX,Semaine 35h,Semaines,35,"1 035,68",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chargé de post-production ,Post-Production Manager,USPA AUTRES,Semaine 35h,Semaines,35,"1 025,42",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur ,Supervising Editor,USPA FICTION,Semaine 35h,Semaines,35,"1 127,35",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur ,Supervising Editor,USPA FLUX,Semaine 35h,Semaines,35,"1 110,85",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur ,Supervising Editor,USPA AUTRES,Semaine 35h,Semaines,35,"1 099,85",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur spécialisé,Specialized Supervising Editor,USPA FICTION,Semaine 35h,Semaines,35,"1 248,64",
Moyens Humains Conventionels,Post-production image,Montage image & son,Directeur de post-production ,Director of Post-Production,USPA FICTION,Semaine 35h,Semaines,35,"1 264,33",
Moyens Humains Conventionels,Post-production image,Montage image & son,Directeur de post-production ,Director of Post-Production,USPA FLUX,Semaine 35h,Semaines,35,"1 245,64",
Moyens Humains Conventionels,Post-production image,Montage image & son,Directeur de post-production ,Director of Post-Production,USPA AUTRES,Semaine 35h,Semaines,35,"1 245,64",
Moyens Humains Conventionels,Post-production image,Montage image & son,Monteur ,Editor,USPA FLUX,Semaine 35h,Semaines,35,"927,66",
Moyens Humains Conventionels,Post-production image,Montage image & son,Monteur ,Editor,USPA AUTRES,Semaine 35h,Semaines,35,"918,47",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau ,Stills Photographer / Set Photographer,USPA FICTION,Semaine 35h,Semaines,35,"810,81",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau ,Stills Photographer / Set Photographer,USPA FLUX,Semaine 35h,Semaines,35,"798,94",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau ,Stills Photographer / Set Photographer,USPA AUTRES,Semaine 35h,Semaines,35,"791,03",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau spécialisé,Specialized Stills Photographer,USPA FICTION,Semaine 35h,Semaines,35,"1 081,47",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Enquêteur / Recherchiste ,Researcher,USPA FICTION,Semaine 35h,Semaines,35,"768,45",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Enquêteur / Recherchiste ,Researcher,USPA FLUX,Semaine 35h,Semaines,35,"757,20",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Enquêteur / Recherchiste ,Researcher,USPA AUTRES,Semaine 35h,Semaines,35,"749,71",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Préparateur de questions ,Question Writer,USPA FLUX,Semaine 35h,Semaines,35,"634,28",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Préparateur de questions ,Question Writer,USPA AUTRES,Semaine 35h,Semaines,35,"628,00",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages ,Location Manager / Scout,USPA FICTION,Semaine 35h,Semaines,35,"830,81",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages ,Location Manager / Scout,USPA FLUX,Semaine 35h,Semaines,35,"818,65",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages ,Location Manager / Scout,USPA AUTRES,Semaine 35h,Semaines,35,"810,55",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages spécialisé,Specialized Location Manager / Scout,USPA FICTION,Semaine 35h,Semaines,35,"1 106,17",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable d’enquête / de recherche ,Head of Research,USPA FICTION,Semaine 35h,Semaines,35,"838,98",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable d’enquête / de recherche ,Head of Research,USPA FLUX,Semaine 35h,Semaines,35,"826,70",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable d’enquête / de recherche ,Head of Research,USPA AUTRES,Semaine 35h,Semaines,35,"818,52",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable de questions ,Question Manager,USPA FLUX,Semaine 35h,Semaines,35,"777,33",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable de questions ,Question Manager,USPA AUTRES,Semaine 35h,Semaines,35,"769,64",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production ,Production Accountant,USPA FICTION,Semaine 35h,Semaines,35,"877,44",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production ,Production Accountant,USPA FLUX,Semaine 35h,Semaines,35,"864,60",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production ,Production Accountant,USPA AUTRES,Semaine 35h,Semaines,35,"856,04",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production spécialisé,Specialized Production Accountant,USPA FICTION,Semaine 35h,Semaines,35,"1 127,35",
Moyens Humains Conventionels,Tournage,Production,Aide de plateau ,Set Assistant / Runner,USPA FLUX,Semaine 35h,Semaines,35,"475,42",
Moyens Humains Conventionels,Tournage,Production,Aide de plateau ,Set Assistant / Runner,USPA AUTRES,Semaine 35h,Semaines,35,"470,71",
Moyens Humains Conventionels,Tournage,Production,Assistant d’émission ,Program Assistant,USPA FLUX,Semaine 35h,Semaines,35,"456,50",
Moyens Humains Conventionels,Tournage,Production,Assistant d’émission ,Program Assistant,USPA AUTRES,Semaine 35h,Semaines,35,"451,99",
Moyens Humains Conventionels,Tournage,Production,Assistant de production ,Production Assistant,USPA FICTION,Semaine 35h,Semaines,35,"714,32",
Moyens Humains Conventionels,Tournage,Production,Assistant de production ,Production Assistant,USPA FLUX,Semaine 35h,Semaines,35,"703,86",
Moyens Humains Conventionels,Tournage,Production,Assistant de production ,Production Assistant,USPA AUTRES,Semaine 35h,Semaines,35,"696,89",
Moyens Humains Conventionels,Tournage,Production,Assistant de production spécialisé,Specialized Production Assistant,USPA FICTION,Semaine 35h,Semaines,35,"902,60",
Moyens Humains Conventionels,Tournage,Production,Assistant de production adjoint ,Assistant to the Production Assistant,USPA FICTION,Semaine 35h,Semaines,35,"463,28",
Moyens Humains Conventionels,Tournage,Production,Assistant de production adjoint ,Assistant to the Production Assistant,USPA FLUX,Semaine 35h,Semaines,35,"456,50",
Moyens Humains Conventionels,Tournage,Production,Assistant de production adjoint ,Assistant to the Production Assistant,USPA AUTRES,Semaine 35h,Semaines,35,"451,99",
Moyens Humains Conventionels,Tournage,Production,Assistant régisseur adjoint ,Assistant to the Assistant Location Manager,USPA FICTION,Semaine 35h,Semaines,35,"463,28",
Moyens Humains Conventionels,Tournage,Production,Assistant régisseur adjoint ,Assistant to the Assistant Location Manager,USPA FLUX,Semaine 35h,Semaines,35,"456,50",
Moyens Humains Conventionels,Tournage,Production,Assistant régisseur adjoint ,Assistant to the Assistant Location Manager,USPA AUTRES,Semaine 35h,Semaines,35,"451,99",
Moyens Humains Conventionels,Tournage,Production,Chargé de production ,Production Coordinator,USPA FICTION,Semaine 35h,Semaines,35,"962,49",
Moyens Humains Conventionels,Tournage,Production,Chargé de production ,Production Coordinator,USPA FLUX,Semaine 35h,Semaines,35,"948,41",
Moyens Humains Conventionels,Tournage,Production,Chargé de production ,Production Coordinator,USPA AUTRES,Semaine 35h,Semaines,35,"939,02",
Moyens Humains Conventionels,Tournage,Production,Chauffeur ,Driver,USPA FICTION,Semaine 35h,Semaines,35,"482,48",
Moyens Humains Conventionels,Tournage,Production,Chauffeur ,Driver,USPA FLUX,Semaine 35h,Semaines,35,"475,42",
Moyens Humains Conventionels,Tournage,Production,Chauffeur ,Driver,USPA AUTRES,Semaine 35h,Semaines,35,"470,71",
Moyens Humains Conventionels,Tournage,Production,Chauffeur de salle ,Audience Warm-up / Host,USPA FLUX,Semaine 35h,Semaines,35,"880,12",
Moyens Humains Conventionels,Tournage,Production,Chauffeur de salle ,Audience Warm-up / Host,USPA AUTRES,Semaine 35h,Semaines,35,"871,40",
Moyens Humains Conventionels,Tournage,Production,Collaborateur artistique ,Artistic Collaborator,USPA FICTION,Semaine 35h,Semaines,35,"534,27",
Moyens Humains Conventionels,Tournage,Production,Collaborateur artistique ,Artistic Collaborator,USPA FLUX,Semaine 35h,Semaines,35,"526,45",
Moyens Humains Conventionels,Tournage,Production,Collaborateur artistique ,Artistic Collaborator,USPA AUTRES,Semaine 35h,Semaines,35,"521,24",
Moyens Humains Conventionels,Tournage,Production,Comptable de production ,Production Accountant,USPA FICTION,Semaine 35h,Semaines,35,"750,78",
Moyens Humains Conventionels,Tournage,Production,Comptable de production ,Production Accountant,USPA AUTRES,Semaine 35h,Semaines,35,"732,47",
Moyens Humains Conventionels,Tournage,Production,Comptable de production spécialisé,Specialized Production Accountant,USPA FICTION,Semaine 35h,Semaines,35,"902,60",
Moyens Humains Conventionels,Tournage,Production,Coordinateur de production web ,Web Production Coordinator,USPA FICTION,Semaine 35h,Semaines,35,"590,82",
Moyens Humains Conventionels,Tournage,Production,Coordinateur de production web ,Web Production Coordinator,USPA FLUX,Semaine 35h,Semaines,35,"582,17",
Moyens Humains Conventionels,Tournage,Production,Coordinateur de production web ,Web Production Coordinator,USPA AUTRES,Semaine 35h,Semaines,35,"576,41",
Moyens Humains Conventionels,Tournage,Production,Directeur de production ,Production Manager,USPA FICTION,Semaine 35h,Semaines,35,"1 532,22",
Moyens Humains Conventionels,Tournage,Production,Directeur de production ,Production Manager,USPA FLUX,Semaine 35h,Semaines,35,"1 509,58",
Moyens Humains Conventionels,Tournage,Production,Directeur de production ,Production Manager,USPA AUTRES,Semaine 35h,Semaines,35,"1 509,58",
Moyens Humains Conventionels,Tournage,Production,Directeur de production spécialisé,Specialized Production Manager,USPA FICTION,Semaine 35h,Semaines,35,"2 219,31",
Moyens Humains Conventionels,Tournage,Production,Producteur exécutif ,Executive Producer,USPA FICTION,Semaine 35h,Semaines,35,-,
Moyens Humains Conventionels,Tournage,Production,Producteur exécutif ,Executive Producer,USPA FLUX,Semaine 35h,Semaines,35,-,
Moyens Humains Conventionels,Tournage,Production,Producteur exécutif ,Executive Producer,USPA AUTRES,Semaine 35h,Semaines,35,-,
Moyens Humains Conventionels,Tournage,Production,Régisseur adjoint ,Assistant Location Manager,USPA FICTION,Semaine 35h,Semaines,35,"714,32",
Moyens Humains Conventionels,Tournage,Production,Régisseur adjoint ,Assistant Location Manager,USPA FLUX,Semaine 35h,Semaines,35,"703,86",
